track_id,track_names,artist_ids,artist_names,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,time_signature
6rYmCuQqHZ8m0CUjghjSU1,I Hate Being Sober,79uqfNgFGOFtkMeL7fbgew,OkDro,2018-10-18,22,0.74,0.4,7,-9.37,1,0.286,0.776,0.0,0.111,0.423,86.997,2.02,4
6dmAvFKxro1LOEdDvTTNys,Senpai,6zUZGXiNfc97VkeHMFAqd3,Chrissa SJE,2018-07-13,19,0.714,0.676,4,-6.861,0,0.0831,0.000311,0.0,0.31,0.155,77.513,3.52,4
0dfAHJmRg7JtCbitsageQG,"Rinaldo, HWV 7: Lascia ch'io pianga (Arr. for Piano)",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,2019-11-08,54,0.253,0.0272,5,-31.271,1,0.0431,0.993,0.916,0.0979,0.125,68.211,4.47,4
7fcDQg8prLdJwim6Ey7neB,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,2017-03-10,50,0.124,0.106,0,-22.245,0,0.0394,0.972,0.919,0.0802,0.0456,78.658,9.99,4
1AECmtHp67qzmTyBUQEJN0,"Songs Without Words, Book VI Opus 67: No. 2 in F-Sharp Minor",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,2008-05-06,60,0.262,0.0868,6,-26.318,0,0.0442,0.995,0.897,0.0794,0.503,68.904,2.0,4
5YX5fWEFXp0HEOE9tml9n8,Cancons i danses: Canco i dansa No. 6,25OpIkirunuJjVw6TgTV9M,Federico Mompou,2012-09-04,30,0.261,0.0788,3,-24.446,0,0.0494,0.994,0.903,0.088,0.143,64.166,4.75,5
6ymNgbCndFF5rq09CLDpEk,"Piano Quartet in A Major, Op.30: Très calme",4dadMoMQOTGa96FlnhEzCi,Ernest Chausson,2006-01-15,3,0.149,0.0759,1,-22.096,1,0.0389,0.967,0.632,0.0912,0.0359,97.379,10.13,3
0Tx61KMDoqr3uNMhNcXXhB,L'Arlésienne Suite No. 2: Menuet,2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,1988-01-01,49,0.267,0.0152,3,-31.308,1,0.0448,0.952,0.578,0.0979,0.248,128.427,4.46,4
7JCmSCrBUS9sebn2FjxWKB,"Sonata in A Minor, K.109: Adagio",0mFblCBw0GcoY7zY1P8tzE,Domenico Scarlatti,2017-11-03,41,0.453,0.0385,9,-28.125,0,0.0392,0.995,0.908,0.0797,0.155,97.682,3.55,4
3uLsZpdHrJsR9AjrrxMI66,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",0521x50ZcNqqT1fKMJg5c5,Max Bruch,2013-01-01,44,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,7.9,5
5bi8ryL6gy6a1BRXOf43y9,Etude No. 2,69lxxQvsfAIoQbB20bEPFC,Philip Glass,2001-05-01,53,0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,4.93,4
3YO3mDo6aMqgMWf6pIi7mr,"Piano Trio No. 1 in D Minor, Op. 32: III. Elegie: Adagio",2DLKrW0pn180nOIjUWlTjm,Anton Arensky,1991-01-01,33,0.211,0.0117,7,-35.214,0,0.0412,0.987,0.568,0.0991,0.0672,90.447,5.14,1
7xsUNnSUfkgCNGJJrNLYQT,"Berlioz: Roméo et Juliette, Op. 17, H. 79, Pt. 3: La Reine Mab, ou la fée des songes",11T8SOX82xraocZzUXzkvM,Hector Berlioz,1985-01-01,4,0.206,0.0368,5,-35.022,1,0.0469,0.941,0.879,0.0974,0.1,105.884,7.89,4
3p3ctN0WOJLolwx808dJOl,"Alkan : Grande Sonate Op.33, 'Les quatre âges' : I Vingt ans",07OhqeLloDO7wu0yCaVO2D,Charles-Valentin Alkan,2010-12-10,15,0.321,0.153,6,-20.377,1,0.0345,0.988,0.897,0.0993,0.15,107.103,6.04,4
3vzKFyAsVtOhTxQe21mxk9,The Drum,6Cny0Wt5OKLct1rGOLmu80,The Seige,2017-07-05,57,0.712,0.645,9,-4.83,1,0.197,0.0723,0.0,0.225,0.577,79.95,2.15,4
12VzUUrRwSGJmpAaFkjDcm,Bells,4hwJwkgsufeilLXS1ZfJqq,The Unlikely Candidates,2018-10-12,57,0.383,0.713,7,-0.483,1,0.0393,0.282,0.0,0.11,0.261,76.959,3.18,4
6iXBQXYVSMSY7LsZ7lj161,Poop in My Fingernails,4FWTPurcjxX0pupmhL2Hes,The Toilet Bowl Cleaners,2013-06-10,44,0.684,0.345,1,-9.574,1,0.244,0.8,0.0,0.119,0.546,165.547,1.79,4
5bu9A6uphPWg39RC3ZKeku,"Goldberg Variations, BWV 988: Aria",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,1981-01-01,66,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,3.08,4
69klLcnzBHXOslLabKhAyU,"Nocturnes, Op. 9: No. 2 in E-Flat Major",5QM7h12RUoqgBHiY5OBCZs,Finghin Collins,2011-05-24,36,0.429,0.0293,10,-24.895,1,0.0368,0.992,0.877,0.0784,0.123,101.049,4.89,3
6IRx0M6g9FwXGB04U8fCfd,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,2010-07-06,0,0.161,0.0316,1,-24.25,1,0.0443,0.975,0.94,0.0949,0.0338,132.715,12.82,1
4SbAXtlOJ0eCL0XwFVi0Ij,"Kinderszenen, Op. 15: 7. Träumerei",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,1984-01-01,52,0.409,0.00218,5,-42.236,1,0.052,0.993,0.901,0.0632,0.325,129.924,2.92,4
1m9HmCTEt8DyAyGo1de50h,The Blue Danube,5goS0v24Fc1ydjCKQRwtjM,Johann Strauss II,2020-05-16,31,0.269,0.184,2,-14.409,1,0.0309,0.974,0.793,0.0669,0.259,94.359,5.85,4
7MAE52QGDf9UmlPg3uHNwx,5 English Nursery Tunes: IV. Curly Locks: Andantino,0mjpvNyRMwDM8QRULI5v5j,Hubert Clifford,2003-01-01,35,0.192,0.00618,10,-37.633,1,0.0415,0.962,0.958,0.105,0.0574,79.285,4.28,4
1Ojz92vyPK4fJ5K8RVnV5u,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,2015-09-04,63,0.34,0.489,7,-15.316,1,0.0412,0.83,0.91,0.141,0.468,157.024,2.8,3
2CqYEUz87EmtXLpu5QhjrQ,The Nomad,77POcMr56NHorl74QoH1Lj,Koral Banko,2017-05-19,48,0.544,0.0221,7,-21.88,0,0.0442,0.994,0.921,0.106,0.352,70.795,2.95,3
4fU1mpvaRbTqRXZN6JNlRj,"5 Pieces, Op. 75, ""the Trees"": No. 5 Granen (the Spruce)",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,2003-06-11,41,0.369,0.00372,2,-27.547,1,0.0391,0.992,0.858,0.0921,0.064,67.856,3.64,4
4nd6FMCfNFWkbi2dnsf5I3,3 Gymnopédies: No. 1 in D Major: Lent et douloureux,459INk8vcC0ebEef82WjIK,Erik Satie,1984-01-01,59,0.425,0.00472,7,-37.89,1,0.0479,0.996,0.953,0.0985,0.484,81.93,3.18,3
38EmZT3oWA6lJE0o4ajfG8,Liebesleid (Love's Sorrow),0HdNDZaNm7xLt18v9aWDfe,Fritz Kreisler,1999-03-31,58,0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836,4.23,4
2b12Hb86ANOA56DvXXHao6,"For Children Vol. 1, Sz. 42: No. 3 Quasi adagio",5zyNXVd952fWOjkdGHCvPd,Béla Bartók,2016-06-17,55,0.578,0.00624,4,-34.408,0,0.0767,0.996,0.932,0.066,0.544,62.465,0.95,4
2OdM7OEeVMcklHMiS47eba,"Quintet in A Major for Clarinet and Strings, K. 581: II. Larghetto",4eOCXZ4GoQfyp0z8rq5zJV,Endres Quartet,2010-12-28,55,0.095,0.0445,2,-23.086,1,0.0479,0.982,0.88,0.106,0.0481,74.48,7.02,4
1BaVZWy1LMntsiucSYxxnL,Schubert Serenade,0ibvLsx1kqbvkKJxIOOQXj,South China Music Troupe,2006-01-01,37,0.0619,0.0644,0,-20.982,0,0.0441,0.971,0.936,0.0747,0.0384,65.603,4.48,4
1U1i1HBJ5H8DY5J4fO8ySg,Tannhäuser: Overture,1C1x4MVkql8AiABuTw6DgE,Richard Wagner,1994-01-01,47,0.0897,0.16,4,-15.986,1,0.0357,0.832,0.834,0.14,0.0579,81.802,14.23,4
1lP5gmOcL7PxGodcw6rX04,Dreamland,58R31AvN8JMHM7xkNpVLjX,Alexis Ffrench,2020-03-20,56,0.235,0.118,3,-20.222,1,0.0318,0.98,0.888,0.125,0.185,167.29,2.69,3
3CrsuTJomWZmeXIvKhV45l,Stronger,2q3GG88dVwuQPF4FmySr9I,The Score,2020-08-28,69,0.563,0.678,2,-4.717,0,0.0392,0.0228,0.0,0.342,0.134,127.883,3.17,4
3Pj6u2KTgepyyidp5xfbHp,Ashes,5yw4tA8D5uG7tT3NaDvq10,Stellar,2020-05-03,78,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019,2.77,4
0V4k9GaPSnt73BXMz9ETd7,uhhh,1QmtDR2wBkvzxBB188KDGe,Lzr,2018-02-16,36,0.776,0.447,9,-10.206,1,0.349,0.145,0.0,0.0741,0.307,76.008,2.95,4
2gWEiqXRzSGyx86Zz2IPzV,Look at My Life,1LKllne8bOQYHJOVngN9yy,D'Andre Martin,2020-01-20,48,0.779,0.691,2,-7.772,1,0.197,0.347,0.0,0.373,0.654,148.04,3.22,4
0V3XDOSqSEiPnstrIunyn4,Nintendo,4Y9WLkcmY5hFef5bFV8gNf,Suigeneris,2020-03-13,22,0.808,0.361,8,-11.781,1,0.238,0.592,0.0,0.135,0.371,146.011,2.41,4
7vjoqvbB4yGmp7ZaOLeodi,Ok,5llF7pGEMQBPcerOol9rL5,Lane Allen,2019-05-09,21,0.876,0.625,0,-7.688,1,0.183,0.192,0.0,0.126,0.628,106.099,2.88,4
4e8v3K5yE2GyttItMzQPDh,Beyblade,3k2GCNBEWol19DIyIo7Iyu,LiveLikeDavis,2019-03-17,22,0.946,0.53,0,-7.208,0,0.234,0.0696,0.0,0.298,0.46,125.964,2.24,4
4u5lYN9Yb18beT8vsYidNs,The Devil Wears Balenciaga,0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,2018-07-16,23,0.737,0.511,1,-11.154,1,0.394,0.000621,0.0,0.38,0.62,162.008,3.26,4
7EmGaRkZRQ7vAgv3869SZY,TikTokin',6EYpuJIDJshhN4CHCg43te,Kyle Exum,2019-12-29,48,0.85,0.723,1,-6.33,1,0.126,0.0287,0.0,0.0977,0.931,173.087,3.01,4
0BOmhToQ03yOdpzYKMEnAg,Baby Birkin,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,2019-02-22,65,0.848,0.649,2,-6.083,1,0.315,0.232,0.0,0.101,0.629,118.04,3.03,4
3CdrnmN3QnMaqzhzGPwt7F,The Pp Song,2FfbewWzP59AJdBEBrAGye,London Yellow,2019-08-29,0,0.765,0.578,11,-7.113,1,0.324,0.00844,0.0,0.593,0.519,170.128,2.45,4
4Qlr1U7a8dd6Qa6eRzVliW,Demon Mode 2.0,6zUZGXiNfc97VkeHMFAqd3,Chrissa SJE,2020-01-10,12,0.607,0.686,1,-6.378,1,0.246,0.108,0.0,0.115,0.384,81.473,3.76,4
3sOWzyShZYlapujuiuxGcv,Ultra Instinct,7mJ5YPNunLA1fffiUszWgR,Burrell,2020-03-02,32,0.737,0.841,1,-3.917,1,0.0435,0.0229,0.0,0.105,0.526,85.021,3.99,4
539xIIXecmDbwiHSgUgqPh,Style Not Free 2,68Bf2jl7WURWXM6MeQv0eD,KG Jay,2019-09-21,20,0.803,0.94,8,1.339,0,0.204,0.148,0.0,0.184,0.639,144.044,1.46,4
6eaLglJXPiZNkeW0YT2DOF,I've Always Been Scared of White People,2FfbewWzP59AJdBEBrAGye,London Yellow,2018-10-15,0,0.815,0.556,0,-5.4,1,0.448,0.182,0.0,0.135,0.316,134.943,2.01,4
4SFBV7SRNG2e2kyL1F6kjU,"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,2019-03-29,65,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,2.32,4
25ZYvZ2qFw7XCu8nzUxxmU,"Rigoletto / Act 3: ""La donna è mobile""",1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,1997-01-01,50,0.369,0.21,6,-13.552,1,0.0437,0.959,4.53e-05,0.0905,0.391,131.714,2.37,3
2hNbUtLFQxp0uQ3fKju16M,"Slavonic Dance for Four Hands in E Minor, Op. 72/2: Dumka (Allegretto grazioso)",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,2014-05-19,45,0.355,0.0443,0,-24.512,1,0.0355,0.994,0.882,0.109,0.149,76.587,3.31,3
3qwVqJyXKNiPZLz9VBMd6r,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,2014-01-01,52,0.333,0.465,7,-18.452,1,0.0462,0.837,0.797,0.291,0.641,169.952,2.56,3
74WjYdm3Lvbwnds4thYPUU,"Turandot / Act 3: ""Nessun dorma!""",0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,1973-01-01,65,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,2.96,4
5uVTvL2iGw42HhdM2R8Nhk,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro",0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,1966-05-01,35,0.233,0.168,10,-21.091,1,0.0341,0.976,0.9,0.105,0.0635,69.013,15.05,4
7GctQZBb2WLu4KTt2yhtnu,Le Coucou (Premiere Livre de pièces de clavecin),35eG5pVUcUcmYLmWBlNTpN,Louis-Claude Daquin,1995-10-13,20,0.286,0.0435,4,-28.574,0,0.0458,0.995,0.891,0.104,0.752,122.71,2.09,4
3a0f1P42ynxsfOsMEAg05b,"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity",5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,2018-05-11,47,0.365,0.229,5,-16.174,1,0.0397,0.973,0.888,0.216,0.279,131.935,7.78,4
1YNCqpQZR3PFwlyQ7cbwxZ,Fantasía para un Gentilhombre: IIa. Españoleta,3eqv9LW7ZXlYWXVFjHS4Mr,Joaquín Rodrigo,2004-01-01,45,0.328,0.0474,9,-23.403,0,0.0354,0.983,0.909,0.122,0.206,87.896,5.07,4
0Yyv1DyM5aMhseuO3iGMcY,"June"" Barcarolle",6EEZ9k6l4Ahfo8SByNpkte,Berliner Symphoniker Orchestra,2019-01-07,4,0.275,0.00609,7,-39.393,0,0.0476,0.992,0.949,0.07,0.168,92.716,4.73,4
1SHixA41Vy0TTlJJSX9Gbo,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,2016-08-26,46,0.356,0.207,10,-17.76,1,0.0388,0.95,0.914,0.0802,0.328,146.755,7.2,4
0jCUsXFEzEhQco9mH0VTHf,Cavalleria rusticana: Intermezzo,3Z5fRknMBBNfCw6pkgR9S8,Pietro Mascagni,1978-01-01,55,0.0975,0.169,5,-19.563,1,0.0384,0.362,0.867,0.471,0.0386,80.645,3.17,3
1phDn3V7m4ugdYyz9J1MWk,Moszkowski : Etudes de virtuosité Op.72 : No.6 in F major,5x2Ufw4gSPVw4TNcGCpFT1,Moritz Moszkowski,2010-12-10,14,0.349,0.108,5,-25.839,1,0.0331,0.994,0.866,0.108,0.464,60.661,1.62,4
3nxaPqAOxUxkLhIhbvmv4t,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,2013-03-25,54,0.441,0.319,3,-13.99,1,0.0392,0.829,0.0,0.0765,0.671,99.419,7.56,4
0BHfePcMkm1adhUeO3PLrI,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,2004-05-01,47,0.331,0.0118,7,-29.056,1,0.037,0.994,0.905,0.0762,0.0577,65.591,3.2,4
04eShjKTWijeJJqGnhxpYK,Scheherazade: The Tale of the Kalendar Prince,2kXJ68O899XvWOBdpzlXgs,Nikolai Rimsky-Korsakov,1999-02-01,57,0.151,0.0639,11,-24.404,0,0.0439,0.962,0.603,0.466,0.0797,61.577,3.34,3
3LNsyHdo8MWl4mqbkzAvKh,"Piano Concerto in A Minor, Op. 7: II. Romanze: Andante non troppo con grazia",2yzaWNFV3cxmcRZtwtr5WC,Clara Schumann,2009-09-29,42,0.198,0.0138,8,-30.715,1,0.039,0.989,0.931,0.131,0.0399,69.315,4.5,4
3qzNMOAMWvzMtl3aPv9rOB,"Dances for Harp and Orchestra, L. 103: 2. Danse profane",1QpDFI4PxPwdv2E3iS6pCp,Lavinia Meijer,2015-03-20,56,0.266,0.0662,7,-21.072,1,0.0356,0.977,0.922,0.102,0.0402,142.161,4.66,3
3twdAlhDhUbknsU4yyg5Um,Bach Prelude in C,3OU851re05D9gDkB5pXQee,Edwards Stephen,2015-04-08,44,0.356,0.118,0,-24.632,1,0.0381,0.985,0.823,0.114,0.314,141.599,2.06,4
2AjyreHCD6PKAtRGV2qsK5,Adagio in G Minor,17OArJzEhRR3OmhtGcnfBq,Tomaso Albinoni,2017-12-13,55,0.099,0.279,7,-12.939,0,0.0346,0.743,0.903,0.114,0.0464,89.755,4.44,1
0cqcRqZgkNHanWQ8slYA0v,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,1998-08-14,60,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,9.72,4
4EZmZOHBnQxDjP0toykJ2I,"String Quintet No. 6 in E Major, Op. 11, No. 5: String Quintet no.6 in E major, op.11 no.5: III. Minuetto - Trio",2l4vGfFV7e46yO8lxfxR76,Luigi Boccherini,2011-08-23,41,0.388,0.0162,9,-30.976,1,0.0463,0.933,0.000331,0.112,0.348,126.167,3.5,3
7lLMGY0OppwyTcMsmvnaa3,Gloves Are Comin' Off,2lYNHrkuZrcJVgagIlyaTA,7kingZ,2017-04-07,46,0.486,0.602,1,-5.017,1,0.0902,0.00249,0.0,0.275,0.338,84.8,3.3,4
28iS7Yn8OBxKGsq1IupEiw,Whip It,4Srmiz0gDReqDQegmNizNo,Charle$,2020-04-03,20,0.762,0.571,1,-6.838,0,0.326,0.506,1.43e-06,0.136,0.667,127.128,2.92,4
0nvnaceDvFkcyaZc79Fasb,Davy Jones,707fjmBoUjdkS5VOfrCNWn,KVMIL,2019-05-13,42,0.935,0.352,1,-12.656,1,0.065,0.186,0.102,0.0883,0.164,120.042,1.5,4
7iWWZMN6HLd7YYw9MbzIuw,Bruce Wayne,3nvvdEjnlsAgbINStkVkkr,EyeOnEyez,2019-01-11,46,0.77,0.849,7,-4.919,1,0.0972,0.0559,0.000138,0.0855,0.523,175.987,3.73,4
60FfHeVTvpLeOew9l4Ku5P,007,6zVzveD0f6qVNAihN6S89e,KIL,2017-09-28,20,0.711,0.814,9,-6.181,1,0.137,0.0351,0.000293,0.326,0.165,138.926,3.17,4
1JIzFhI9Lt5FyslawmHCBi,Five Years - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,61,0.46,0.326,7,-10.699,1,0.0417,0.142,1.01e-05,0.0449,0.321,152.531,4.73,3
1bo6xzrCrK7ocEirC5rrZk,Soul Love - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,56,0.573,0.404,2,-12.142,1,0.0626,0.0579,1.52e-06,0.217,0.709,72.906,3.57,4
6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,70,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,4.66,4
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,77,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,4.24,4
0xRUwscEziliaWCsmq7n2w,It Ain't Easy - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,54,0.503,0.279,2,-12.755,1,0.0281,0.0174,0.0,0.214,0.177,133.558,2.96,4
2ZWKuGuQ087pzwK4vO4E31,Lady Stardust - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,56,0.593,0.368,9,-12.257,1,0.0337,0.615,0.0,0.0905,0.484,128.8,3.36,4
5WfSHn8qVk1W3GJJQpETC1,Star - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,52,0.452,0.856,0,-8.721,1,0.0448,0.178,3.32e-05,0.185,0.553,138.486,2.79,4
1dWoKufYqWrjfxYhFnHyMP,Hang on to Yourself - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,52,0.476,0.788,2,-10.654,1,0.0322,0.0241,0.0377,0.358,0.936,89.551,2.67,4
5IyL3XOaRPpTgxVjRIAxXU,Ziggy Stardust - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,67,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,3.23,4
3YZa4IzxK2UtEKTvdTgsi8,Suffragette City - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,62,0.455,0.883,2,-9.159,1,0.0384,0.368,0.0,0.277,0.782,142.638,3.47,4
1k5iH4KDKi56MFvlnrALNV,Rock 'n' Roll Suicide - 2012 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1972-06-06,59,0.457,0.308,0,-11.474,1,0.0398,0.309,1.64e-06,0.107,0.271,103.11,2.97,3
2Q5wSOwq6BDSu7sSVMNrtT,Rock Lobster,3gdbcIdNypBsYNu3iiCjtN,The B-52's,1979-07-11,61,0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,6.82,4
5sFDReWLrZHLFZFjHsjUTS,Would?,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,1992-09-29,73,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,3.45,4
6y20BV5L33R8YXM0YuI38N,No One Knows,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,2002-01-01,74,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,4.65,4
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,1995-01-01,75,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4.31,4
04e1VQ69ll2TR5Jp8F2n5B,Henry Lee (feat. PJ Harvey) - 2011 Remastered Version,4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,1996-01-01,53,0.319,0.309,9,-11.944,0,0.0257,0.822,2.26e-06,0.0893,0.339,143.075,3.97,3
0eeEzvw5Etwv6tyz2PyE6L,In Bloom,6olE6TJLqED3rqDCT0FyPh,Nirvana,1991-09-26,49,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4.25,4
71NlXp5bwfA2kRVt4vJI4T,"Mozart / Arr. Grieg for Two Pianos: Piano Sonata No. 16 in C Major, K. 545 ""Semplice"": I. Allegro (Live)",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,2021-05-07,33,0.361,0.107,0,-24.76,1,0.0367,0.99,0.924,0.0872,0.303,119.832,4.71,4
0JlS3tNXIPRp3hZ4VI9Bbv,Una Mattina,3T7wt23xNhYheYCCtKKntb,Brain Power Amadeus,2020-03-08,44,0.209,0.00573,9,-37.968,0,0.0469,0.992,0.957,0.0831,0.0501,119.109,3.63,4
67HF6y5o1UhIFUGIOPzUK5,Three Jamaican Dances: No. 2,7wrHPrsAxevxCYYVZa9Vy1,Oswald Russell,2003-08-28,53,0.458,0.0183,4,-29.244,1,0.0453,0.989,0.879,0.074,0.219,117.004,2.46,4
07Wl6mcRyN0ov49w39to7B,Flight of the Bumble Bee,2kXJ68O899XvWOBdpzlXgs,Nikolai Rimsky-Korsakov,2009-04-01,9,0.271,0.152,7,-20.83,0,0.0407,0.992,0.823,0.16,0.283,179.39,1.29,4
7llnKIyvPoKI89WAZSDmL4,Lullaby Op.16/1,1eoSl7fjjXDMwwEax9Iaii,Berlin Symphonic Orchestra,2010-05-01,4,0.375,0.0381,8,-25.891,0,0.0465,0.995,0.789,0.0969,0.0991,63.99,4.25,3
0OUwRZmwhOst8PnjUr76P7,"Sonate in B Minor, Kk. 27",0mFblCBw0GcoY7zY1P8tzE,Domenico Scarlatti,2006-01-01,5,0.191,0.0644,11,-30.418,0,0.0383,0.989,0.89,0.139,0.383,88.915,4.8,4
0rQ9lVDOz2brrErWWbBLCf,"Sonata No. 8 para piano in C Minor, Op. 13 "" Sonata pathétique "" : I. Grave - Allegro di molto e con brio",4tUg7GeRMv4WdUJ0qGJlz7,Wolf Rottmann,1978-04-13,14,0.369,0.287,0,-16.557,0,0.0597,0.988,0.91,0.105,0.13,83.299,8.19,4
7cYVvcT0wfBnFE6RDeFRIs,Aboriginal Lullaby,1U5zgr455OGyIkLNXvDdrf,Traditional,2021-04-09,52,0.278,0.00396,10,-29.115,1,0.0476,0.996,0.671,0.103,0.454,73.268,1.89,5
0yxnjcQcwlSiozp89EdcNA,"Songs without Words for Piano, Book 2, op.30: No.6 in F sharp minor (""Venezianisches Gondellied"")",3m1t2OzhB5FiPNPRmrUyY5,Sylvia Capova,2011-11-27,33,0.3,0.0139,6,-28.407,0,0.0399,0.993,0.939,0.108,0.0827,78.009,3.62,3
0FEzWzypoYg8coMiVEQo9z,"Harmonies Poétiques et Religieuses, S. 173: VII. Funérailles",1LDH6WrkTp5MCKnghYrLkD,Silas McKenzie,2011-05-03,3,0.353,0.109,8,-20.43,1,0.0466,0.991,0.872,0.219,0.0388,73.244,11.79,4
3PgRDAR3VjPi1x9OxYA3YY,Sleepless,29lbSb4ujaVH5pHnQjFT0G,Ola Gjeilo,2020-01-24,31,0.319,0.0305,0,-26.11,1,0.0463,0.994,0.948,0.0846,0.11,95.801,3.09,5
1x1Alwp9KXy8AF6vrB3atG,"Der fliegende Holländer, WWV 63: Act III ""Steuermann, lass die Wacht"" (Sailors' Chorus)",1C1x4MVkql8AiABuTw6DgE,Richard Wagner,2009-01-27,5,0.3,0.24,0,-17.884,1,0.0281,0.958,0.624,0.0645,0.186,75.908,4.06,4
1hUPyHkiGf8N5agi7VKraq,Trumpet Voluntary,3xTMXxEeH7SjOgnm1tnBbm,London Concert Orchestra,1998-07-01,29,0.329,0.151,2,-10.927,1,0.0362,0.929,0.727,0.312,0.325,101.184,2.91,4
